movie_name,genres,percentage_ROI_gross_budget,gross,budget,opening_weekend_boxoffice,average_rating,number_vote,primary_name,primary_profession,release_date,release_year,runtime_minutes,distributor,max_theatre_count
a most violent year,"crime,drama,thriller",28.75,5749134.0,20000000.0,172788.0,6.8,30478.0,J.C. Chandor,"producer,director,writer",2014-12-31 00:00:00,2014,125.0,A24,818
inherent vice,"comedy,crime,drama",40.55,8110975.0,20000000.0,328184.0,6.65,42352.0,Paul Thomas Anderson,"director,writer,producer",2015-01-09 00:00:00,2014,148.0,Warner Bros.,653
blackhat,"action,crime,thriller",11.44,8005980.0,70000000.0,3901815.0,5.35,24796.0,Morgan Davis Foehl,"editorial_department,writer,producer",2015-01-16 00:00:00,2015,133.0,Universal,"2,568"
the wedding ringer,comedy,280.26,64460211.0,23000000.0,20649306.0,6.6,33927.0,Jay Lavender,"writer,producer,director",2015-01-16 00:00:00,2015,101.0,Sony Pict…,"3,003"
vice,"action,adventure,sci-fi",79.73,47836282.0,60000000.0,7768371.0,4.25,7374.0,Jeremy Passmore,"writer,director,producer",2015-01-16 00:00:00,2015,96.0,Annapurna…,"2,534"
paddington,"adventure,comedy,family",138.59,76223578.0,55000000.0,18966676.0,7.1,43291.0,Hamish McColl,"actor,writer",2015-01-16 00:00:00,2014,95.0,Weinstein…,"3,355"
song one,"drama,music",0.54,32251.0,6000000.0,20200.0,5.699999999999999,4342.0,Kate Barker-Froyland,"director,writer,miscellaneous",2015-01-23 00:00:00,2014,86.0,Cinedigm/…,27
the boy next door,"horror,thriller",900.15,36006065.0,4000000.0,14910105.0,4.550000000000001,18099.0,Barbara Curry,"writer,producer",2015-01-23 00:00:00,2015,91.0,Universal,"2,615"
alpha,"adventure,drama,family",70.3,35851379.0,51000000.0,10352512.0,6.85,20941.0,Albert Hughes,"producer,director,writer",2015-01-25 00:00:00,2018,96.0,Sony Pict…,"2,881"
black or white,drama,239.68,21571189.0,9000000.0,6213362.0,6.699999999999999,5426.0,Mike Binder,"writer,actor,producer",2015-01-30 00:00:00,2014,121.0,Relativity,"1,823"
project almanac,"drama,mystery,sci-fi",186.24,22348241.0,12000000.0,8310252.0,6.45,36474.0,Andrew Deutschman,"writer,producer",2015-01-30 00:00:00,2015,106.0,Paramount…,"2,900"
seventh son,"action,adventure,fantasy",18.66,17725785.0,95000000.0,7217640.0,5.4,34057.0,Matt Greenberg,"writer,producer,actor",2015-02-06 00:00:00,2014,102.0,Universal,"2,875"
the spongebob movie: sponge out of water,"adventure,animation,comedy",220.26,162994032.0,74000000.0,55365012.0,5.85,22362.0,Jonathan Aibel,"producer,writer,miscellaneous",2015-02-06 00:00:00,2015,92.0,Paramount…,"3,680"
kingsman: the secret service,"action,adventure,comedy",136.45,128261724.0,94000000.0,36206331.0,7.65,277398.0,Matthew Vaughn,"producer,writer,director",2015-02-13 00:00:00,2014,129.0,20th Cent…,"3,282"
fifty shades of grey,"drama,romance,thriller",415.42,166167230.0,40000000.0,85171450.0,4.75,142788.0,Kelly Marcel,"writer,actress,producer",2015-02-13 00:00:00,2015,125.0,Universal,"3,655"
the lovers,"comedy,drama,romance",0.0,0.0,35000000.0,66286.0,5.4,1399.0,Azazel Jacobs,"director,writer,producer",2015-02-13 00:00:00,2017,97.0,A24,443
the last five years,"comedy,drama,musical",7.36,147299.0,2000000.0,51475.0,5.9,4482.0,Richard LaGravenese,"writer,producer,director",2015-02-13 00:00:00,2014,94.0,RADiUS-TWC,36
the duff,"comedy,romance",400.36,34030343.0,8500000.0,10809149.0,6.65,38736.0,Josh A. Cagan,"writer,actor,miscellaneous",2015-02-20 00:00:00,2015,101.0,CBS Films,"2,622"
"mcfarland, usa","biography,drama,sport",261.65,44480275.0,17000000.0,11020798.0,7.35,16046.0,Bettina Gilois,"writer,producer,soundtrack",2015-02-20 00:00:00,2015,129.0,Walt Disney,"2,792"
hot tub time machine 2,"comedy,mystery,sci-fi",87.96,12314651.0,14000000.0,5963324.0,5.1,17478.0,Josh Heald,"writer,producer,actor",2015-02-20 00:00:00,2015,93.0,Paramount…,"2,901"
jupiter ascending,"action,adventure,sci-fi",26.53,47482519.0,179000000.0,18372372.0,5.3,85364.0,Lilly Wachowski,"writer,producer,director",2015-02-27 00:00:00,2015,127.0,Warner Bros.,"3,885"
focus,"comedy,crime,drama",82.87,53862963.0,65000000.0,18685137.0,6.699999999999999,98160.0,Glenn Ficarra,"producer,writer,director",2015-02-27 00:00:00,2015,105.0,Warner Bros.,"3,323"
unfinished business,"comedy,drama",29.2,10219501.0,35000000.0,4772613.0,5.300000000000001,14738.0,Steve Conrad,"writer,producer,director",2015-03-06 00:00:00,2015,91.0,20th Cent…,"2,777"
road hard,comedy,7.54,113169.0,1500000.0,105943.0,6.35,846.0,Adam Carolla,"writer,producer,actor",2015-03-06 00:00:00,2015,98.0,FilmBuff,22
run all night,"action,drama,thriller",52.92,26461644.0,50000000.0,11012305.0,6.5,47907.0,Brad Ingelsby,"writer,producer,actor",2015-03-13 00:00:00,2015,114.0,Warner Bros.,"3,171"
the invitation,"drama,horror,mystery",23.17,231738.0,1000000.0,6805468.0,6.6,35638.0,Phil Hay,"writer,producer,actor",2015-03-13 00:00:00,2015,100.0,Sony Pict…,"3,117"
the gunman,"action,crime,drama",26.66,10664749.0,40000000.0,5028702.0,5.75,18318.0,Sean Penn,"actor,director,producer",2015-03-20 00:00:00,2015,115.0,Open Road,"2,816"
danny collins,"biography,comedy,drama",56.37,5637066.0,10000000.0,72459.0,6.85,13847.0,Dan Fogelman,"writer,producer,miscellaneous",2015-03-20 00:00:00,2015,106.0,Bleecker …,739
do you believe?,drama,564.59,12985600.0,2300000.0,3591282.0,6.55,3267.0,Chuck Konzelman,"writer,producer,director",2015-03-20 00:00:00,2015,120.0,Pure Flix…,"1,356"
desert dancer,"biography,drama,music",3.88,155271.0,4000000.0,40763.0,6.550000000000001,843.0,Jon Croker,"writer,miscellaneous,producer",2015-03-20 00:00:00,2014,104.0,Relativity,36
it follows,"horror,mystery",733.7,14674077.0,2000000.0,160089.0,6.7,93162.0,David Robert Mitchell,"writer,director,producer",2015-03-27 00:00:00,2014,100.0,RADiUS-TWC,"1,655"
get hard,"comedy,crime",226.03,90411453.0,40000000.0,33803253.0,6.0,56328.0,Adam McKay,"producer,writer,director",2015-03-27 00:00:00,2015,100.0,Warner Bros.,"3,212"
demonic,"horror,thriller",0.0,0.0,3000000.0,40683.0,5.199999999999999,6146.0,Will Canon,"writer,director,producer",2015-03-28 00:00:00,2015,83.0,IFC Midnight,85
the sisterhood of night,"drama,mystery,thriller",0.69,6870.0,1000000.0,5264.0,6.300000000000001,969.0,Steven Millhauser,"writer,actor",2015-04-10 00:00:00,2014,104.0,Freestyle…,10
ex machina,"drama,mystery,sci-fi",195.7,25440971.0,13000000.0,237264.0,7.65,216284.0,Alex Garland,"writer,producer,director",2015-04-10 00:00:00,2014,108.0,A24,"2,004"
the longest ride,"drama,romance",110.14,37446117.0,34000000.0,13019686.0,7.3,36117.0,Craig Bolotin,"writer,director,producer",2015-04-10 00:00:00,2015,123.0,20th Cent…,"3,371"
lost river,"drama,fantasy,mystery",2.27,45431.0,2000000.0,20828.0,5.8,8009.0,Ryan Gosling,"actor,soundtrack,producer",2015-04-10 00:00:00,2014,95.0,Warner Bros.,3
while we're young,"comedy,drama,mystery",75.82,7582065.0,10000000.0,227688.0,6.1,20968.0,Noah Baumbach,"writer,director,producer",2015-04-17 00:00:00,2014,97.0,A24,762
paul blart: mall cop 2,"action,comedy,crime",187.08,71091594.0,38000000.0,23762435.0,4.7,15864.0,Nick Bakay,"actor,producer,writer",2015-04-17 00:00:00,2015,94.0,Sony Pict…,"3,633"
unfriended,"horror,mystery,thriller",3278.96,32789645.0,1000000.0,15845115.0,5.5,32031.0,Nelson Greaves,"writer,producer,actor",2015-04-17 00:00:00,2014,83.0,Universal,"2,775"
the age of adaline,"drama,fantasy,romance",142.1,42629776.0,30000000.0,13203458.0,7.300000000000001,71388.0,J. Mills Goodloe,"miscellaneous,writer,actor",2015-04-24 00:00:00,2015,112.0,Lionsgate,"3,070"
brotherly love,drama,25.19,478595.0,1900000.0,246902.0,6.75,820.0,Jamal Hill,"director,writer,producer",2015-04-24 00:00:00,2015,89.0,Freestyle…,200
avengers: age of ultron,"action,adventure,sci-fi",138.84,459005868.0,330600000.0,191271109.0,7.3,339525.0,Jack Kirby,"writer,animation_department,miscellaneous",2015-05-01 00:00:00,2015,141.0,Walt Disney,"4,276"
the visit,"horror,mystery,thriller",1304.12,65206105.0,5000000.0,25427560.0,7.1,51230.0,M. Night Shyamalan,"producer,writer,director",2015-05-01 00:00:00,2015,94.0,Universal,"3,148"
tag,comedy,195.47,54730625.0,28000000.0,14947396.0,5.25,42593.0,Mark Steilen,"producer,writer,assistant_director",2015-05-04 00:00:00,2018,100.0,Warner Bros.,"3,382"
maggie,"drama,horror",4.16,187112.0,4500000.0,131175.0,5.449999999999999,19814.0,John Scott 3,"writer,director,producer",2015-05-08 00:00:00,2015,95.0,Roadside …,79
hot pursuit,"action,comedy,crime",98.8,34580201.0,35000000.0,13942258.0,5.35,22861.0,David Feeney,"producer,writer,miscellaneous",2015-05-08 00:00:00,2015,87.0,Warner Bros.,"3,037"
book club,"comedy,drama,romance",685.66,68566296.0,10000000.0,13582231.0,8.05,9364.0,Erin Simms,"actress,miscellaneous,producer",2015-05-13 00:00:00,2018,104.0,Paramount…,"3,169"
mad max: fury road,"action,adventure,sci-fi",102.42,153636354.0,150000000.0,45428128.0,7.75,397682.0,George Miller,"producer,writer,director",2015-05-15 00:00:00,2015,120.0,Warner Bros.,"3,722"
pitch perfect 2,"comedy,music",635.5,184296230.0,29000000.0,69216890.0,6.6,67145.0,Kay Cannon,"producer,writer,miscellaneous",2015-05-15 00:00:00,2015,115.0,Universal,"3,660"
area 51,"horror,sci-fi,thriller",0.15,7556.0,5000000.0,7556.0,4.300000000000001,5892.0,Christopher Denham,"actor,writer,director",2015-05-15 00:00:00,2015,91.0,Paramount…,16
before we go,"comedy,drama,romance",1.24,37151.0,3000000.0,18630.0,6.65,23083.0,Ronald Bass,"writer,producer,actor",2015-05-21 00:00:00,2014,95.0,Radius,21
tomorrowland,"action,adventure,family",54.96,93436322.0,170000000.0,33028165.0,6.300000000000001,82976.0,Brad Bird,"miscellaneous,writer,director",2015-05-22 00:00:00,2015,130.0,Walt Disney,"3,972"
poltergeist,"horror,thriller",135.5,47425125.0,35000000.0,22620386.0,5.0,26488.0,Steven Spielberg,"producer,writer,director",2015-05-22 00:00:00,2015,93.0,20th Cent…,"3,242"
drunk wedding,comedy,0.55,3301.0,600000.0,3301.0,4.25,372.0,Nick Weiss,"director,writer,assistant_director",2015-05-22 00:00:00,2015,81.0,Paramount…,16
san andreas,"action,adventure,drama",141.08,155190832.0,110000000.0,54588173.0,6.1,98937.0,Carlton Cuse,"writer,producer,actor",2015-05-29 00:00:00,2015,114.0,Warner Bros.,"3,812"
aloha,"comedy,drama,romance",56.9,21052030.0,37000000.0,9670235.0,5.35,27936.0,Cameron Crowe,"writer,producer,director",2015-05-29 00:00:00,2015,105.0,Sony Pict…,"2,815"
entourage,comedy,107.88,32363404.0,30000000.0,10283250.0,6.4,36083.0,Doug Ellin,"writer,producer,director",2015-06-03 00:00:00,2015,104.0,Warner Bros.,"3,108"
jurassic world,"action,adventure,sci-fi",303.38,652270625.0,215000000.0,208806270.0,6.8,276697.0,Michael Crichton,"writer,producer,director",2015-06-12 00:00:00,2015,124.0,Universal,"4,291"
me and earl and the dying girl,"comedy,drama,romance",84.48,6758416.0,8000000.0,196496.0,7.699999999999999,57098.0,Jesse Andrews,"writer,director",2015-06-12 00:00:00,2015,105.0,Fox Searc…,870
dope,"comedy,crime,drama",250.09,17506470.0,7000000.0,6100010.0,7.2,38755.0,Rick Famuyiwa,"producer,director,writer",2015-06-19 00:00:00,2015,103.0,Open Road,"2,002"
manglehorn,drama,3.31,132270.0,4000000.0,11227.0,5.5,3329.0,Paul Brad Logan,"director,writer,transportation_department",2015-06-19 00:00:00,2014,97.0,IFC Films,27
ted 2,comedy,119.82,81476385.0,68000000.0,33507870.0,6.199999999999999,85035.0,Seth MacFarlane,"writer,music_department,producer",2015-06-26 00:00:00,2015,115.0,Universal,"3,448"
max,"adventure,drama,family",213.28,42656255.0,20000000.0,12155254.0,6.8,12191.0,Sheldon Lettich,"writer,director,producer",2015-06-26 00:00:00,2015,111.0,Warner Bros.,"2,870"
windsor drive,"mystery,thriller",0.38,3256.0,850000.0,2160.0,2.85,98.0,Tommy O'Reilly,"actor,writer,producer",2015-06-26 00:00:00,2015,90.0,Indican P…,2
magic mike xxl,"comedy,drama,music",455.26,66013057.0,14500000.0,12857184.0,5.9,24803.0,Reid Carolin,"producer,writer,executive",2015-07-01 00:00:00,2015,115.0,Warner Bros.,"3,355"
self/less,"action,mystery,sci-fi",47.23,12279691.0,26000000.0,5403460.0,6.4,41279.0,David Pastor,"writer,producer,director",2015-07-10 00:00:00,2015,117.0,Focus Fea…,"2,353"
minions,"adventure,animation,comedy",454.12,336045770.0,74000000.0,115718405.0,6.4,100630.0,Brian Lynch,"writer,actor,director",2015-07-10 00:00:00,2015,91.0,Universal,"4,311"
the gallows,"horror,mystery,thriller",22764.41,22764410.0,100000.0,9808463.0,4.5,9177.0,Chris Lofing,"producer,director,writer",2015-07-10 00:00:00,2015,81.0,Warner Bros.,"2,720"
ant-man,"action,adventure,comedy",138.62,180202163.0,130000000.0,57225526.0,7.199999999999999,256581.0,Joe Cornish,"writer,director,editor",2015-07-17 00:00:00,2015,117.0,Walt Disney,"3,868"
trainwreck,"comedy,drama,romance",314.89,110212700.0,35000000.0,30097040.0,6.0,61795.0,Amy Schumer,"writer,actress,producer",2015-07-17 00:00:00,2015,125.0,Universal,"3,171"
bajrangi bhaijaan,"action,comedy,drama",62.91,8178001.0,13000000.0,2822564.0,7.95,31989.0,Kabir Khan,"director,producer,writer",2015-07-17 00:00:00,2015,163.0,Eros Ente…,257
paper towns,"comedy,drama,mystery",266.67,32000304.0,12000000.0,12650140.0,6.15,45664.0,John Green,"producer,writer,director",2015-07-24 00:00:00,2015,109.0,20th Cent…,"3,031"
the vatican tapes,"horror,thriller",13.73,1784763.0,13000000.0,832271.0,4.8,7593.0,Christopher Borrelli,"writer,producer,visual_effects",2015-07-24 00:00:00,2015,91.0,Lionsgate,427
fantastic four,"action,adventure,drama",46.76,56117548.0,120000000.0,25685737.0,4.35,71992.0,Jack Kirby,"writer,animation_department,miscellaneous",2015-08-07 00:00:00,2015,100.0,20th Cent…,"4,004"
cop car,"crime,thriller",2.69,134552.0,5000000.0,26146.0,6.05,13766.0,Jon Watts,"director,producer,writer",2015-08-07 00:00:00,2015,88.0,Focus Fea…,60
ricki and the flash,"comedy,drama,music",149.11,26839498.0,18000000.0,6618610.0,5.85,10702.0,Diablo Cody,"writer,producer,actress",2015-08-07 00:00:00,2015,101.0,Sony Pict…,"2,064"
the man from u.n.c.l.e.,"action,adventure,comedy",60.59,45445109.0,75000000.0,13421036.0,7.199999999999999,122065.0,Guy Ritchie,"director,producer,writer",2015-08-14 00:00:00,2015,116.0,Warner Bros.,"3,673"
straight outta compton,"biography,drama,history",575.71,161197785.0,28000000.0,60200180.0,7.800000000000001,83677.0,Andrea Berloff,"writer,actress,director",2015-08-14 00:00:00,2015,147.0,Universal,"3,142"
the boy,"drama,horror,thriller",358.2,35819556.0,10000000.0,10778392.0,5.5,2165.0,Clay McLeod Chapman,"writer,actor",2015-08-14 00:00:00,2015,105.0,STX Enter…,"2,671"
hitman: agent 47,"action,adventure,crime",64.19,22467450.0,35000000.0,8326530.0,5.65,41137.0,Morten Iversen,"producer,writer,actor",2015-08-21 00:00:00,2015,96.0,20th Cent…,"3,273"
american ultra,"action,comedy,sci-fi",51.57,14439985.0,28000000.0,5454284.0,6.05,39262.0,Max Landis,"writer,producer,actor",2015-08-21 00:00:00,2015,96.0,Lionsgate,"2,778"
sinister 2,"horror,mystery,thriller",277.41,27740955.0,10000000.0,10542116.0,5.55,21462.0,Scott Derrickson,"writer,director,producer",2015-08-21 00:00:00,2015,97.0,Focus Fea…,"2,799"
no escape,"action,thriller",545.78,27288872.0,5000000.0,8111264.0,6.8,35759.0,John Erick Dowdle,"director,writer,producer",2015-08-26 00:00:00,2015,103.0,Weinstein…,"3,415"
the diary of a teenage girl,"comedy,drama,romance",73.85,1477002.0,2000000.0,52334.0,6.800000000000001,13731.0,Marielle Heller,"actress,director,writer",2015-08-28 00:00:00,2015,102.0,Sony Pict…,795
war room,drama,2259.67,67790117.0,3000000.0,11351389.0,7.0,5943.0,Stephen Kendrick,"writer,producer,actor",2015-08-28 00:00:00,2015,120.0,Sony Pict…,"1,945"
unsullied,"action,horror,thriller",34.06,510957.0,1500000.0,179112.0,3.8,140.0,Simeon Rice,"producer,actor,writer",2015-08-28 00:00:00,2014,93.0,Indican P…,102
a walk in the woods,"adventure,biography,comedy",368.74,29499394.0,8000000.0,8246267.0,6.1,11217.0,Bill Bryson,writer,2015-09-02 00:00:00,2015,104.0,Broad Gre…,"2,158"
the transporter refueled,"action,adventure,crime",72.86,16029670.0,22000000.0,7355622.0,5.300000000000001,18518.0,Luc Besson,"writer,producer,director",2015-09-04 00:00:00,2015,96.0,EuropaCorp,"3,434"
the perfect guy,"crime,drama,horror",316.82,57027435.0,18000000.0,25888154.0,5.65,4604.0,Alan B. McElroy,"writer,producer,miscellaneous",2015-09-11 00:00:00,2015,100.0,Sony Pict…,"2,230"
90 minutes in heaven,drama,96.32,4816142.0,5000000.0,2035273.0,5.05,1584.0,Michael Polish,"director,writer,producer",2015-09-11 00:00:00,2015,121.0,Samuel Go…,899
sicario,"action,crime,drama",156.3,46889293.0,30000000.0,401288.0,7.449999999999999,166511.0,Taylor Sheridan,"actor,writer,director",2015-09-18 00:00:00,2015,121.0,Lionsgate,"2,620"
everest,"action,adventure,biography",66.9,43482270.0,65000000.0,7222035.0,6.9,92003.0,Simon Beaufoy,"writer,producer,director",2015-09-18 00:00:00,2015,121.0,Universal,"3,009"
maze runner: the scorch trials,"action,sci-fi,thriller",133.93,81697192.0,61000000.0,30316510.0,6.449999999999999,103754.0,T.S. Nowlin,"writer,producer",2015-09-18 00:00:00,2015,131.0,20th Cent…,"3,792"
black mass,"biography,crime,drama",118.07,62575678.0,53000000.0,22635037.0,6.65,78933.0,Jez Butterworth,"writer,producer,actor",2015-09-18 00:00:00,2015,123.0,Warner Bros.,"3,188"
hotel transylvania 2,"animation,comedy,family",212.13,169700110.0,80000000.0,48464322.0,6.7,48044.0,Adam Sandler,"actor,producer,writer",2015-09-25 00:00:00,2015,89.0,Sony Pict…,"3,768"
the intern,"comedy,drama",189.41,75764672.0,40000000.0,17728313.0,7.1,97433.0,Nancy Meyers,"writer,producer,director",2015-09-25 00:00:00,2015,121.0,Warner Bros.,"3,320"
the martian,"adventure,drama,sci-fi",211.51,228433663.0,108000000.0,54308575.0,7.85,346144.0,Andy Weir,"writer,producer,miscellaneous",2015-10-02 00:00:00,2015,144.0,20th Cent…,"3,854"
the walk,"adventure,biography,drama",29.03,10161183.0,35000000.0,1560299.0,7.1,55810.0,Robert Zemeckis,"producer,writer,director",2015-10-02 00:00:00,2015,123.0,Sony Pict…,"2,509"
freeheld,"biography,drama,romance",7.8,546201.0,7000000.0,37983.0,6.9,5447.0,Ron Nyswaner,"producer,writer,director",2015-10-02 00:00:00,2015,103.0,Lionsgate,148
knock knock,"drama,thriller",1.82,36336.0,2000000.0,18623.0,4.95,34909.0,Anthony Overman,writer,2015-10-09 00:00:00,2015,99.0,Lionsgate,22
pan,"adventure,comedy,family",23.39,35088320.0,150000000.0,15315435.0,5.85,28784.0,J.M. Barrie,"writer,actor,soundtrack",2015-10-09 00:00:00,2015,111.0,Warner Bros.,"3,515"
the circle,"drama,sci-fi,thriller",113.88,20497844.0,18000000.0,9034148.0,5.4,36292.0,Dave Eggers,"writer,miscellaneous,producer",2015-10-13 00:00:00,2017,110.0,STX Enter…,"3,163"
room,"drama,thriller",112.91,14677674.0,13000000.0,118298.0,8.149999999999999,161142.0,Emma Donoghue,"writer,producer,director",2015-10-16 00:00:00,2015,118.0,A24,862
goosebumps,"adventure,comedy,family",138.05,80069458.0,58000000.0,23618556.0,6.25,37502.0,Scott Alexander,"writer,producer,director",2015-10-16 00:00:00,2015,103.0,Sony Pict…,"3,618"
bridge of spies,"drama,history,thriller",180.78,72313754.0,40000000.0,15371203.0,7.4,133658.0,Ethan Coen,"producer,writer,director",2015-10-16 00:00:00,2015,142.0,Walt Disney,"2,873"
crimson peak,"drama,fantasy,horror",56.53,31090320.0,55000000.0,13143310.0,6.5,61136.0,Matthew Robbins,"writer,director,actor",2015-10-16 00:00:00,2015,119.0,Universal,"2,991"
woodlawn,"drama,sport",110.72,14394097.0,13000000.0,4002226.0,6.75,3074.0,Quinton Peeples,"producer,writer,miscellaneous",2015-10-16 00:00:00,2015,123.0,Pure Flix…,"1,553"
the last witch hunter,"action,adventure,fantasy",34.21,27367660.0,80000000.0,10812861.0,5.9,44155.0,Matt Sazama,"writer,producer,editorial_department",2015-10-23 00:00:00,2015,106.0,Lionsgate,"3,082"
